Time step,Total load,Net load,Solar PV,Inverter AC,Battery,Electric vehicle,
2387,14540,-104673,124180,119213,0,0,
2388,15940,-104060,127540,120000,0,0,
2389,20140,-97997.6,123060,118138,0,0,
2390,23100,-82807.2,110320,105907,0,0,
2391,26880,-59270.4,89740,86150.4,0,0,
2392,29820,-27300,59500,57120,0,0,
2393,33280,0,20774.3,33280,13892.4,0,
2394,34000,34000,0,0,0,0,
2395,33940,33940,0,0,0,0,
2396,32660,98660,0,0,0,66000,
2397,30080,96080,0,0,0,66000,
2398,24400,90400,0,0,0,66000,
2399,18680,75888.3,0,0,0,57208.3,
2400,12720,12720,0,0,0,0,
2401,10560,10560,0,0,0,0,
2402,9640,9640,0,0,0,0,
2403,9360,9360,0,0,0,0,
2404,9200,9200,0,0,0,0,
2405,10100,10100,0,0,0,0,
2406,13380,13380,5880,0,-5880,0,
2407,18720,-493.082,29400,19213.1,-9386.37,0,
2408,16900,-40354.4,59640,57254.4,0,0,
2409,14300,-67415.2,85120,81715.2,0,0,
2410,14360,-86977.6,105560,101338,0,0,
2411,14540,-100372,119700,114912,0,0,
2412,14060,-103943,122920,118003,0,0,
2413,13880,-99553.6,118160,113434,0,0,
2414,13720,-88827.2,106820,102547,0,0,
2415,16360,-65355.2,85120,81715.2,0,0,
2416,20680,-34424,57400,55104,0,0,
2417,25760,0,20555.9,25760,6277.38,0,
2418,28800,28800,0,0,0,0,
2419,31420,31420,0,0,0,0,
2420,35820,101820,0,0,0,66000,
2421,36120,102120,0,0,0,66000,
2422,28440,94440,0,0,0,66000,
2423,21040,78248.3,0,0,0,57208.3,
2424,13280,13280,0,0,0,0,
2425,10560,10560,0,0,0,0,
2426,9640,9640,0,0,0,0,
2427,9360,9360,0,0,0,0,
2428,9200,9200,0,0,0,0,
2429,10100,10100,0,0,0,0,
2430,13380,13380,6020,0,-6020,0,
2431,18720,-8795.3,29540,27515.3,-878.224,0,
2432,16900,-40220,59500,57120,0,0,
2433,14300,-65264.8,82880,79564.8,0,0,
2434,14360,-83886.4,102340,98246.4,0,0,
2435,14540,-95936.8,115080,110477,0,0,
2436,14060,-105153,124180,119213,0,0,
2437,15240,-100613,120680,115853,0,0,
2438,17300,-86188,107800,103488,0,0,
2439,21300,-62296.8,87080,83596.8,0,0,
2440,26560,-26931.2,55720,53491.2,0,0,
2441,33640,0,20340.5,33640,14701.1,0,
2442,35500,35500,0,0,0,0,
2443,37080,37080,0,0,0,0,
2444,40420,106420,0,0,0,66000,
2445,40620,106620,0,0,0,66000,
2446,27660,93660,0,0,0,66000,
2447,21860,79068.3,0,0,0,57208.3,
2448,12720,12720,0,0,0,0,
2449,10740,10740,0,0,0,0,
2450,9680,9680,0,0,0,0,
2451,9380,9380,0,0,0,0,
2452,9260,9260,0,0,0,0,
2453,10180,10180,0,0,0,0,
2454,13600,13600,6720,0,-6720,0,
2455,19160,-812.727,30240,19972.7,-9435.08,0,
2456,17560,-41038.4,61040,58598.4,0,0,
2457,15200,-68262.4,86940,83462.4,0,0,
2458,15400,-88222.4,107940,103622,0,0,
2459,16060,-100868,121800,116928,0,0,
2460,17740,-102260,125020,120000,0,0,
2461,20040,-94872,119700,114912,0,0,
2462,23300,-80456.8,108080,103757,0,0,
2463,27560,-54155.2,85120,81715.2,0,0,
2464,33060,-22850.4,58240,55910.4,0,0,
2465,41060,0,20128.3,41060,22642.5,0,
2466,41800,41800,0,0,0,0,
2467,42400,42400,0,0,0,0,
2468,45300,111300,0,0,0,66000,
2469,43080,109080,0,0,0,66000,
2470,34820,100820,0,0,0,66000,
2471,26400,83608.3,0,0,0,57208.3,
2472,17760,17760,0,0,0,0,
2473,14000,14000,0,0,0,0,
2474,11640,11640,0,0,0,0,
2475,9640,9640,0,0,0,0,
2476,9260,9260,0,0,0,0,
2477,10180,10180,0,0,0,0,
2478,13600,13600,5740,0,-5740,0,
2479,19160,8505.82,30240,10654.2,-19141.9,0,
2480,17560,-33512,53200,51072,0,0,
2481,15200,-48774.4,66640,63974.4,0,0,
2482,15680,-68992,88200,84672,0,0,
2483,17620,-62213.6,83160,79833.6,0,0,
2484,18940,-54173.6,76160,73113.6,0,0,
2485,20480,-47929.6,71260,68409.6,0,0,
2486,21960,-55992,81200,77952,0,0,
2487,25300,-31282.4,58940,56582.4,0,0,
2488,28700,-19549.6,50260,48249.6,0,0,
2489,34580,0,19919.5,34580,16101.4,0,
2490,36280,36280,0,0,0,0,
2491,35820,35820,0,0,0,0,
2492,38540,104540,0,0,0,66000,
2493,38940,104940,0,0,0,66000,
2494,31160,97160,0,0,0,66000,
2495,22340,79548.3,0,0,0,57208.3,
2496,14120,14120,0,0,0,0,
2497,10560,10560,0,0,0,0,
2498,9640,9640,0,0,0,0,
2499,9360,9360,0,0,0,0,
2500,9200,9200,0,0,0,0,
2501,10100,10100,0,0,0,0,
2502,13380,13380,7560,0,-7560,0,
2503,18720,-1657.15,31360,20377.2,-10133.8,0,
2504,16900,-42101.6,61460,59001.6,0,0,
2505,14300,-68893.6,86660,83193.6,0,0,
2506,14360,-89262.4,107940,103622,0,0,
2507,14540,-100641,119980,115181,0,0,
2508,14060,-105690,124740,119750,0,0,
2509,15100,-99408.8,119280,114509,0,0,
2510,17460,-82399.2,104020,99859.2,0,0,
2511,20940,-55668,79800,76608,0,0,
2512,27460,-30063.2,59920,57523.2,0,0,
2513,33140,0,19714.3,33140,14806.6,0,
2514,34040,34040,0,0,0,0,
2515,34120,34120,0,0,0,0,
2516,34380,100380,0,0,0,66000,
2517,30080,96080,0,0,0,66000,
2518,24400,90400,0,0,0,66000,
2519,18680,75888.3,0,0,0,57208.3,
2520,12720,12720,0,0,0,0,
2521,10560,10560,0,0,0,0,
2522,9640,9640,0,0,0,0,
2523,9360,9360,0,0,0,0,
2524,9200,9200,0,0,0,0,
2525,10100,10100,0,0,0,0,
2526,13380,13380,7840,0,-7840,0,
2527,18720,-3560.69,31640,22280.7,-8430.94,0,
2528,16900,-42370.4,61740,59270.4,0,0,
2529,14300,-69834.4,87640,84134.4,0,0,
2530,14360,-90068.8,108780,104429,0,0,
2531,14540,-101582,120960,116122,0,0,
2532,15380,-104620,125300,120000,0,0,
2533,16740,-98978.4,120540,115718,0,0,
2534,18900,-84588,107800,103488,0,0,
2535,22300,-62237.6,88060,84537.6,0,0,
2536,27120,-30403.2,59920,57523.2,0,0,
2537,33600,0,19512.9,33600,15487.1,0,
2538,35860,35860,0,0,0,0,
2539,37480,37480,0,0,0,0,
2540,41100,107100,0,0,0,66000,
2541,39980,105980,0,0,0,66000,
2542,32180,98180,0,0,0,66000,
2543,24040,81248.3,0,0,0,57208.3,
2544,16040,16040,0,0,0,0,
2545,10560,10560,0,0,0,0,
2546,9640,9640,0,0,0,0,
2547,9360,9360,0,0,0,0,
2548,9200,9200,0,0,0,0,
2549,10100,10100,0,0,0,0,
2550,13380,13380,6860,0,-6860,0,
2551,18720,-2977.2,32760,21697.2,-10158.8,0,
2552,16900,-43848.8,63280,60748.8,0,0,
2553,14300,-71044,88900,85344,0,0,
2554,14360,-87112,105700,101472,0,0,
2555,14540,-101850,121240,116390,0,0,
2556,16640,-103360,125440,120000,0,0,
2557,19180,-96672.8,120680,115853,0,0,
2558,23100,-81194.4,108640,104294,0,0,
2559,27060,-58015.2,88620,85075.2,0,0,
2560,33040,-25692.8,61180,58732.8,0,0,
2561,42200,0,19315.7,42200,24642.7,0,
2562,43200,43200,0,0,0,0,
2563,44200,44200,0,0,0,0,
2564,45920,111920,0,0,0,66000,
2565,43860,109860,0,0,0,66000,
2566,35220,101220,0,0,0,66000,
2567,26460,83668.3,0,0,0,57208.3,
2568,16900,16900,0,0,0,0,
2569,14060,14060,0,0,0,0,
2570,11920,11920,0,0,0,0,
2571,9940,9940,0,0,0,0,
2572,9200,9200,0,0,0,0,
2573,10100,10100,0,0,0,0,
2574,13380,13380,9380,0,-9380,0,
2575,18720,2783.86,34300,15936.1,-17699.9,0,
2576,16900,-45058.4,64540,61958.4,0,0,
2577,14340,-71944.8,89880,86284.8,0,0,
2578,17540,-88501.6,110460,106042,0,0,
2579,19260,-100740,125720,120000,0,0,
2580,21360,-74064,99400,95424,0,0,
2581,24920,-88379.2,118020,113299,0,0,
2582,28500,-67327.2,99820,95827.2,0,0,
2583,32280,-51451.2,87220,83731.2,0,0,
2584,39280,-14211.2,55720,53491.2,0,0,
2585,45760,0,19122.7,45760,28544,0,
2586,46320,46320,0,0,0,0,
2587,46080,46080,0,0,0,0,
2588,48000,114000,0,0,0,66000,
2589,46440,112440,0,0,0,66000,
2590,37180,103180,0,0,0,66000,
2591,28680,85888.3,0,0,0,57208.3,
2592,19940,19940,0,0,0,0,
2593,14720,14720,0,0,0,0,
2594,9640,9640,0,0,0,0,
2595,9360,9360,0,0,0,0,
2596,9200,9200,0,0,0,0,
2597,10100,10100,0,0,0,0,
2598,13380,13380,7280,0,-7280,0,
2599,18720,8512.33,34720,10207.7,-24087,0,
2600,16900,-45058.4,64540,61958.4,0,0,
2601,14300,-71716,89600,86016,0,0,
2602,15600,-89097.6,109060,104698,0,0,
2603,17480,-99448,121800,116928,0,0,
2604,18960,-101040,125580,120000,0,0,
2605,21260,-93248.8,119280,114509,0,0,
2606,23520,-50534.4,77140,74054.4,0,0,
2607,26400,-35961.6,64960,62361.6,0,0,
2608,29560,-26350.4,58240,55910.4,0,0,
2609,35320,0,18934.2,35320,17857.5,0,
2610,36200,36200,0,0,0,0,
2611,37140,37140,0,0,0,0,
2612,36380,102380,0,0,0,66000,
2613,32060,98060,0,0,0,66000,
2614,24400,90400,0,0,0,66000,
2615,18680,75888.3,0,0,0,57208.3,
2616,12720,12720,0,0,0,0,
2617,10640,10640,0,0,0,0,
2618,9680,9680,0,0,0,0,
2619,9380,9380,0,0,0,0,
2620,9260,9260,0,0,0,0,
2621,10180,10180,0,0,0,0,
2622,13600,13600,9520,0,-9520,0,
2623,19160,-3530.94,33740,22690.9,-10103.6,0,
2624,17560,-43860.8,63980,61420.8,0,0,
2625,15200,-70681.6,89460,85881.6,0,0,
2626,15400,-90238.4,110040,105638,0,0,
2627,15600,-102538,123060,118138,0,0,
2628,16340,-103660,129080,120000,0,0,
2629,18340,-100873,124180,119213,0,0,
2630,20900,-86485.6,111860,107386,0,0,
2631,24120,-63643.2,91420,87763.2,0,0,
2632,27980,-31962.4,62440,59942.4,0,0,
2633,34480,0,18750.4,34480,17166.3,0,
2634,36700,36700,0,0,0,0,
2635,38000,38000,0,0,0,0,
2636,40100,106100,0,0,0,66000,
2637,39640,105640,0,0,0,66000,
2638,31460,97460,0,0,0,66000,
2639,22920,80128.3,0,0,0,57208.3,
2640,15320,15320,0,0,0,0,
2641,11500,11500,0,0,0,0,
2642,9680,9680,0,0,0,0,
2643,9380,9380,0,0,0,0,
2644,9260,9260,0,0,0,0,
2645,10180,10180,0,0,0,0,
2646,13600,13600,10780,0,-10780,0,
2647,19160,-8560.9,36960,27720.9,-8084.07,0,
2648,17560,-48296,68600,65856,0,0,
2649,15200,-75385.6,94360,90585.6,0,0,
2650,15400,-95076.8,115080,110477,0,0,
2651,15600,-104400,127960,120000,0,0,
2652,15960,-104040,132860,120000,0,0,
2653,18240,-101760,128100,120000,0,0,
2654,20520,-88209.6,113260,108730,0,0,
2655,25120,-63449.6,92260,88569.6,0,0,
2656,30700,-30048.8,63280,60748.8,0,0,
2657,38000,0,18571.4,38000,21011.9,0,
2658,39600,39600,0,0,0,0,
2659,41380,41380,0,0,0,0,
2660,44140,110140,0,0,0,66000,
2661,42580,108580,0,0,0,66000,
2662,33780,99780,0,0,0,66000,
2663,24380,81588.3,0,0,0,57208.3,
2664,15920,15920,0,0,0,0,
2665,10560,10560,0,0,0,0,
2666,9640,9640,0,0,0,0,
2667,9360,9360,0,0,0,0,
2668,9200,9200,0,0,0,0,
2669,10100,10100,0,0,0,0,
2670,13380,13380,8400,0,-8400,0,
2671,18720,6345.64,27580,12374.4,-14690,0,
2672,16900,-33231.2,52220,50131.2,0,0,
2673,14300,-59620,77000,73920,0,0,
2674,14360,-84827.2,103320,99187.2,0,0,
2675,15520,-78694.4,98140,94214.4,0,0,
2676,18460,-82743.2,105420,101203,0,0,
2677,22660,-82440.8,109480,105101,0,0,
2678,27340,-63111.2,94220,90451.2,0,0,
2679,32240,-34825.6,69860,67065.6,0,0,
2680,36460,0,30240,36460,7739.17,0,
2681,43340,0,14280,43340,30865.8,0,
2682,44420,44420,0,0,0,0,
2683,45020,45020,0,0,0,0,
2684,47580,113580,0,0,0,66000,
2685,47540,113540,0,0,0,66000,
2686,38980,104980,0,0,0,66000,
2687,29140,86348.3,0,0,0,57208.3,
2688,20460,20460,0,0,0,0,
2689,16540,16540,0,0,0,0,
2690,13980,13980,0,0,0,0,
2691,12780,12780,0,0,0,0,
2692,11700,11700,0,0,0,0,
2693,12120,12120,0,0,0,0,
2694,15000,15000,8260,0,-8260,0,
2695,21580,21580,23380,0,-23380,0,
2696,19760,-8461.05,40180,28221,-10783.1,0,
2697,19220,-54162.4,76440,73382.4,0,0,
2698,26080,-80768,111300,106848,0,0,
2699,27720,-82891.2,115220,110611,0,0,
2700,32880,-73968,111300,106848,0,0,
2701,35600,-30121.6,68460,65721.6,0,0,
2702,37560,-20366.4,60340,57926.4,0,0,
2703,41620,-178.4,43540,41798.4,0,0,
2704,42760,0,28420,42760,16121.7,0,
2705,50680,0,12320,50680,40471.7,0,
2706,49360,49360,0,0,0,0,
2707,47340,47340,0,0,0,0,
2708,50840,116840,0,0,0,66000,
2709,50840,116840,0,0,0,66000,
2710,42300,108300,0,0,0,66000,
2711,33620,90828.3,0,0,0,57208.3,
2712,24640,24640,0,0,0,0,
2713,20900,20900,0,0,0,0,
2714,17360,17360,0,0,0,0,
2715,14940,14940,0,0,0,0,
2716,10780,10780,0,0,0,0,
2717,12580,12580,0,0,0,0,
2718,13380,13380,10500,0,-10500,0,
2719,21480,21480,19740,0,-19740,0,
2720,21560,-7978.74,62720,29538.7,-31950.5,0,
2721,21560,-64993.6,90160,86553.6,0,0,
2722,26400,-78969.6,109760,105370,0,0,
2723,27880,-64856,96600,92736,0,0,
2724,29560,-31054.4,63140,60614.4,0,0,
2725,30260,-73362.4,107940,103622,0,0,
2726,33280,-44940.8,81480,78220.8,0,0,
2727,34620,-22500,59500,57120,0,0,
2728,37780,-6840.8,46480,44620.8,0,0,
2729,43820,0,18065.3,43820,27580.6,0,
2730,43840,43840,0,0,0,0,
2731,44340,44340,0,0,0,0,
2732,46880,112880,0,0,0,66000,
2733,45820,111820,0,0,0,66000,
2734,36720,102720,0,0,0,66000,
2735,27640,84848.3,0,0,0,57208.3,
2736,19540,19540,0,0,0,0,
2737,15820,15820,0,0,0,0,
2738,13980,13980,0,0,0,0,
2739,13160,13160,0,0,0,0,
2740,12360,12360,0,0,0,0,
2741,13100,13100,0,0,0,0,
2742,14760,14760,9240,0,-9240,0,
2743,21840,9137.57,34300,12702.4,-21068.3,0,
2744,20360,-40120,63000,60480,0,0,
2745,20740,-64872.8,89180,85612.8,0,0,
2746,25260,-78228,107800,103488,0,0,
2747,26680,-87828.8,119280,114509,0,0,
2748,28740,-86037.6,119560,114778,0,0,
2749,31360,-81670.4,117740,113030,0,0,
2750,36180,-64888.8,105280,101069,0,0,
2751,39540,-44594.4,87640,84134.4,0,0,
2752,44660,-13132,60200,57792,0,0,
2753,52500,0,17907.4,52500,36780.1,0,
2754,50940,50940,0,0,0,0,
2755,51400,51400,0,0,0,0,
2756,53160,119160,0,0,0,66000,
2757,50120,116120,0,0,0,66000,
2758,40800,106800,0,0,0,66000,
2759,32020,89228.3,0,0,0,57208.3,
2760,21900,21900,0,0,0,0,
2761,17880,17880,0,0,0,0,
2762,15260,15260,0,0,0,0,
2763,9360,9360,0,0,0,0,
2764,9200,9200,0,0,0,0,
2765,10100,10100,0,0,0,0,
2766,13380,13380,11060,0,-11060,0,
2767,18720,13169,35140,5550.97,-29357.7,0,
2768,19000,-42420.8,63980,61420.8,0,0,
2769,19080,-67070.4,89740,86150.4,0,0,
2770,24040,-79985.6,108360,104026,0,0,
2771,26980,-89679.2,121520,116659,0,0,
2772,29160,-90590.4,124740,119750,0,0,
2773,33540,-81909.6,120260,115450,0,0,
2774,38060,-63546.4,105840,101606,0,0,
2775,43720,-40414.4,87640,84134.4,0,0,
2776,50180,-6805.6,59360,56985.6,0,0,
2777,57540,0,17755,57540,42182.5,0,
2778,55520,55520,0,0,0,0,
2779,54900,54900,0,0,0,0,
2780,56900,122900,0,0,0,66000,
2781,52400,118400,0,0,0,66000,
2782,42060,108060,0,0,0,66000,
2783,33120,90328.3,0,0,0,57208.3,
2784,24440,24440,0,0,0,0,
2785,20600,20600,0,0,0,0,
2786,17080,17080,0,0,0,0,
2787,15540,15540,0,0,0,0,
2788,14180,14180,0,0,0,0,
2789,14040,14040,0,0,0,0,
2790,16760,16760,10080,0,-10080,0,
2791,23280,23280,30800,0,-30800,0,
2792,21900,-34399.8,64120,56299.8,-5474.34,0,
2793,22060,-49306.4,74340,71366.4,0,0,
2794,27360,-70348.8,101780,97708.8,0,0,
2795,29100,-78823.2,112420,107923,0,0,
2796,31760,-66486.4,102340,98246.4,0,0,
2797,35980,-49498.4,89040,85478.4,0,0,
2798,39760,-45180.8,88480,84940.8,0,0,
2799,44440,-20340.8,67480,64780.8,0,0,
2800,49060,0,43960,49060,7144.17,0,
2801,54820,0,15820,54820,41284.2,0,
2802,52420,52420,0,0,0,0,
2803,50120,50120,0,0,0,0,
2804,50720,116720,0,0,0,66000,
2805,49740,115740,0,0,0,66000,
2806,39960,105960,0,0,0,66000,
2807,30660,87868.3,0,0,0,57208.3,
2808,21840,21840,0,0,0,0,
2809,17160,17160,0,0,0,0,
2810,14640,14640,0,0,0,0,
2811,12940,12940,0,0,0,0,
2812,11180,11180,0,0,0,0,
2813,11680,11680,0,0,0,0,
2814,13600,13600,11480,0,-11480,0,
2815,20860,20860,38080,0,-38080,0,
2816,19880,-42061.2,68180,61941.2,-3657.95,0,
2817,19080,-69758.4,92540,88838.4,0,0,
2818,23280,-87465.6,115360,110746,0,0,
2819,24560,-95440,126280,120000,0,0,
2820,25840,-94160,128520,120000,0,0,
2821,29460,-90540,125160,120000,0,0,
2822,32100,-74882.4,111440,106982,0,0,
2823,35800,-52097.6,91560,87897.6,0,0,
2824,42120,-19032,63700,61152,0,0,
2825,47820,0,17467.8,47820,32344.7,0,
2826,46940,46940,0,0,0,0,
2827,47120,47120,0,0,0,0,
2828,48580,114580,0,0,0,66000,
2829,47280,113280,0,0,0,66000,
2830,37860,103860,0,0,0,66000,
2831,28480,85688.3,0,0,0,57208.3,
2832,20060,20060,0,0,0,0,
2833,15100,15100,0,0,0,0,
2834,9640,9640,0,0,0,0,
2835,9360,9360,0,0,0,0,
2836,9200,9200,0,0,0,0,
2837,10100,10100,0,0,0,0,
2838,13380,13380,12880,0,-12880,0,
2839,18720,3517.09,38500,15202.9,-22663.6,0,
2840,16900,-49090.4,68740,65990.4,0,0,
2841,14800,-75248,93800,90048,0,0,
2842,19140,-90261.6,113960,109402,0,0,
2843,20160,-99840,126000,120000,0,0,
2844,22580,-97420,129360,120000,0,0,
2845,25360,-94524.8,124880,119885,0,0,
2846,28500,-78213.6,111160,106714,0,0,
2847,32540,-55088.8,91280,87628.8,0,0,
2848,39040,-16736,58100,55776,0,0,
2849,46160,0,17333.1,46160,30750.3,0,
2850,46340,46340,0,0,0,0,
2851,46920,46920,0,0,0,0,
2852,49600,115600,0,0,0,66000,
2853,47560,113560,0,0,0,66000,
2854,38340,104340,0,0,0,66000,
2855,29260,86468.3,0,0,0,57208.3,
2856,19040,19040,0,0,0,0,
2857,15880,15880,0,0,0,0,
2858,13520,13520,0,0,0,0,
2859,11440,11440,0,0,0,0,
2860,10080,10080,0,0,0,0,
2861,10420,10420,0,0,0,0,
2862,13380,13380,13440,0,-13440,0,
2863,19240,742.254,39620,18497.7,-20351.5,0,
2864,17620,-49714.4,70140,67334.4,0,0,
2865,16840,-69444.8,89880,86284.8,0,0,
2866,21180,-83114.4,108640,104294,0,0,
2867,22460,-90167.2,117320,112627,0,0,
2868,25480,-94520,129220,120000,0,0,
2869,28040,-86468.8,119280,114509,0,0,
2870,32100,-76764,113400,108864,0,0,
2871,35540,-52492,91700,88032,0,0,
2872,41120,-3769.6,46760,44889.6,0,0,
2873,46120,0,17204.4,46120,30837.3,0,
2874,47160,47160,0,0,0,0,
2875,47200,47200,0,0,0,0,
2876,49840,115840,0,0,0,66000,
2877,48600,114600,0,0,0,66000,
2878,39980,105980,0,0,0,66000,
2879,31380,88588.3,0,0,0,57208.3,
2880,22720,22720,0,0,0,0,
2881,18460,18460,0,0,0,0,
2882,15880,15880,0,0,0,0,
2883,13260,13260,0,0,0,0,
2884,9780,9780,0,0,0,0,
2885,10100,10100,0,0,0,0,
2886,12960,12960,13020,0,-13020,0,
2887,17720,-1357.96,40740,19078,-20867.1,0,
2888,19240,-47960,70000,67200,0,0,
2889,19800,-71860.8,95480,91660.8,0,0,
2890,23840,-86099.2,114520,109939,0,0,
2891,24880,-95120,126700,120000,0,0,
2892,26660,-93340,130760,120000,0,0,
2893,28160,-91840,125720,120000,0,0,
2894,30080,-77574.4,112140,107654,0,0,
2895,33200,-54428.8,91280,87628.8,0,0,
2896,38140,-24087.2,64820,62227.2,0,0,
2897,46100,0,17081.9,46100,30939,0,
2898,45520,45520,0,0,0,0,
2899,45180,45180,0,0,0,0,
2900,47520,113520,0,0,0,66000,
2901,47280,113280,0,0,0,66000,
2902,37200,103200,0,0,0,66000,
2903,29180,86388.3,0,0,0,57208.3,
2904,17440,17440,0,0,0,0,
2905,15840,15840,0,0,0,0,
2906,13260,13260,0,0,0,0,
2907,11660,11660,0,0,0,0,
2908,10560,10560,0,0,0,0,
2909,11120,11120,0,0,0,0,
2910,12960,12960,15260,0,-15260,0,
2911,18960,-4714.68,43400,23674.7,-18738.9,0,
2912,18020,-51464.8,72380,69484.8,0,0,
2913,19020,-74656.8,97580,93676.8,0,0,
2914,24200,-88024,116900,112224,0,0,
2915,25800,-94200,128660,120000,0,0,
2916,28000,-92000,132020,120000,0,0,
2917,30800,-89200,127540,120000,0,0,
2918,34600,-69828.8,108780,104429,0,0,
2919,39320,-45352,88200,84672,0,0,
2920,43960,-16385.6,62860,60345.6,0,0,
2921,53560,0,16965.6,53560,38826.1,0,
2922,51380,51380,0,0,0,0,
2923,51020,51020,0,0,0,0,
2924,52040,118040,0,0,0,66000,
2925,51120,117120,0,0,0,66000,
2926,43220,109220,0,0,0,66000,
2927,32900,90108.3,0,0,0,57208.3,
2928,24780,24780,0,0,0,0,
2929,18840,18840,0,0,0,0,
2930,13680,13680,0,0,0,0,
2931,9380,9380,0,0,0,0,
2932,9220,9220,0,0,0,0,
2933,10100,10100,0,0,0,0,
2934,12960,12960,12880,0,-12880,0,
2935,17460,9632.21,37940,7827.79,-29786.1,0,
2936,17640,-43780.8,63980,61420.8,0,0,
2937,18460,-69303.2,91420,87763.2,0,0,
2938,24820,-80818.4,110040,105638,0,0,
2939,28020,-64581.6,96460,92601.6,0,0,
2940,31400,-71416,107100,102816,0,0,
2941,34100,-50572,88200,84672,0,0,
2942,36920,-61864,102900,98784,0,0,
2943,39920,-26070.4,68740,65990.4,0,0,
2944,47060,0,16100,47060,32920.8,0,
2945,48980,0,14280,48980,36740.8,0,
2946,45060,45060,0,0,0,0,
2947,43820,43820,0,0,0,0,
2948,45700,111700,0,0,0,66000,
2949,36680,102680,0,0,0,66000,
2950,32840,98840,0,0,0,66000,
2951,18700,75908.3,0,0,0,57208.3,
2952,12740,12740,0,0,0,0,
2953,12440,12440,0,0,0,0,
2954,10900,10900,0,0,0,0,
2955,10100,10100,0,0,0,0,
2956,9700,9700,0,0,0,0,
2957,10180,10180,0,0,0,0,
2958,13180,13180,4760,0,-4760,0,
2959,17900,17900,15540,0,-15540,0,
2960,16340,16340,44940,0,-44940,0,
2961,14740,-47783.6,76440,62523.6,-11311.3,0,
2962,15080,-70667.2,89320,85747.2,0,0,
2963,17100,-75770.4,96740,92870.4,0,0,
2964,18240,-101760,126420,120000,0,0,
2965,19560,-95889.6,120260,115450,0,0,
2966,21360,-48124.8,72380,69484.8,0,0,
2967,24440,0,20860,24440,4598.33,0,
2968,22460,0,15120,22460,8275.83,0,
2969,20600,0,9240,20600,12218.3,0,
2970,24220,24220,0,0,0,0,
2971,26180,26180,0,0,0,0,
2972,29080,95080,0,0,0,66000,
2973,31660,97660,0,0,0,66000,
2974,25860,91860,0,0,0,66000,
2975,19020,76228.3,0,0,0,57208.3,
2976,12880,12880,0,0,0,0,
2977,10660,10660,0,0,0,0,
2978,9700,9700,0,0,0,0,
2979,9400,9400,0,0,0,0,
2980,9280,9280,0,0,0,0,
2981,10180,10180,0,0,0,0,
2982,13180,13180,8540,0,-8540,0,
2983,17900,-1593.59,39340,19493.6,-19034.2,0,
2984,16340,-44408.8,63280,60748.8,0,0,
2985,14740,-72888.8,91280,87628.8,0,0,
2986,15080,-90827.2,110320,105907,0,0,
2987,15280,-98288,118300,113568,0,0,
2988,14720,-101670,121240,116390,0,0,
2989,15200,-104800,131460,120000,0,0,
2990,17260,-76551.2,97720,93811.2,0,0,
2991,19480,-56456,79100,75936,0,0,
2992,23140,-27871.9,53137.4,51011.9,0,0,
2993,27620,0,16654.6,27620,12116.2,0,
2994,30700,30700,0,0,0,0,
2995,32440,32440,0,0,0,0,
2996,35880,101880,0,0,0,66000,
2997,38020,104020,0,0,0,66000,
2998,31360,97360,0,0,0,66000,
2999,23500,80708.3,0,0,0,57208.3,
3000,15860,15860,0,0,0,0,
3001,10580,10580,0,0,0,0,
3002,9660,9660,0,0,0,0,
3003,9380,9380,0,0,0,0,
3004,9220,9220,0,0,0,0,
3005,10100,10100,0,0,0,0,
3006,12960,12960,11760,0,-11760,0,
3007,17460,-14244.5,34580,31704.5,-1554.52,0,
3008,15700,-46661.6,64960,62361.6,0,0,
3009,13820,-72464.8,89880,86284.8,0,0,
3010,14040,-72244.8,89880,86284.8,0,0,
3011,14220,-61447.2,78820,75667.2,0,0,
3012,15320,-43547.2,61320,58867.2,0,0,
3013,17440,-42502.4,62440,59942.4,0,0,
3014,19440,-46416,68600,65856,0,0,
3015,22440,-44760,70000,67200,0,0,
3016,26360,-31163.2,59920,57523.2,0,0,
3017,32040,0,16563.8,32040,16811.2,0,
3018,33860,33860,0,0,0,0,
3019,34960,34960,0,0,0,0,
3020,37020,103020,0,0,0,66000,
3021,36700,102700,0,0,0,66000,
3022,24440,90440,0,0,0,66000,
3023,18700,75908.3,0,0,0,57208.3,
3024,12740,12740,0,0,0,0,
3025,10780,10780,0,0,0,0,
3026,9660,9660,0,0,0,0,
3027,9380,9380,0,0,0,0,
3028,9220,9220,0,0,0,0,
3029,10100,10100,0,0,0,0,
3030,12960,12960,15540,0,-15540,0,
3031,17460,-23269.1,45360,40729.1,-2933.85,0,
3032,15700,-43839.2,62020,59539.2,0,0,
3033,13820,-56605.6,73360,70425.6,0,0,
3034,14040,-23457.6,39060,37497.6,0,0,
3035,14920,-40452.8,57680,55372.8,0,0,
3036,16020,-31154.4,49140,47174.4,0,0,
3037,17640,-37598.4,57540,55238.4,0,0,
3038,19100,-32644,53900,51744,0,0,
3039,20620,-40397.6,63560,61017.6,0,0,
3040,23500,-2976.8,27580,26476.8,0,0,
3041,25780,0,16479.4,25780,10374.7,0,
3042,27740,27740,0,0,0,0,
3043,28380,28380,0,0,0,0,
3044,31480,97480,0,0,0,66000,
3045,33580,99580,0,0,0,66000,
3046,26980,92980,0,0,0,66000,
3047,19860,77068.3,0,0,0,57208.3,
3048,12740,12740,0,0,0,0,
3049,10580,10580,0,0,0,0,
